record_id,timestamp,latitude,longitude,road_id,vehicle_count,avg_speed_kmh,vehicle_type,traffic_density,weather,visibility_m,road_condition,accident_occurred,accident_severity,alert_generated,temperature_c,humidity_pct,year,month,month_name,quarter,day,day_of_week,hour,is_weekend,time_of_day,accident_flag,alert_flag,severe_accident_flag,fatal_accident_flag,alert_success_type,traffic_density_score,traffic_flow_rate,visibility_category,region
101,2019-11-04 11:37:00,30.01316362,88.93545661,RD-407,259,63,Car,Low,Fog,367,Wet,No,Not Applicable,No,20.94,46.09,2019,11,November,Q4,4,Monday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),1,16317,Poor (<1km),North
102,2023-02-16 00:39:00,8.511205376,86.94909672,RD-10,206,93,Truck,Medium,Clear,274,Dry,No,Not Applicable,Yes,39.09,48.94,2023,2,February,Q1,16,Thursday,0,0,Night,0,1,0,0,False Alarm (False Positive),2,19158,Poor (<1km),South
103,2018-07-21 22:58:00,20.96497196,71.27729737,RD-196,212,41,Bus,Low,Clear,7626,Dry,No,Not Applicable,No,29.43,37.52,2018,7,July,Q3,21,Saturday,22,1,Night,0,0,0,0,Normal Flow (True Negative),1,8692,Good (>4km),West
104,2021-04-07 22:55:00,8.413934339,83.6447939,RD-401,462,86,Bus,Medium,Clear,3646,Under Maintenance,Yes,Unspecified,No,35.26,69.33,2021,4,April,Q2,7,Wednesday,22,0,Night,1,0,0,0,Missed Incident (False Negative),2,39732,Moderate (1-4km),South
105,2021-07-26 19:40:00,17.25511396,90.13429662,RD-366,274,72,Bus,Very High,Rain,7101,Wet,No,Not Applicable,No,47.23,32.39,2021,7,July,Q3,26,Monday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,19728,Good (>4km),East
106,2022-08-26 23:27:00,23.07561002,73.82347714,RD-184,416,69,Truck,High,Clear,7329,Under Maintenance,Yes,Unspecified,No,27.48,65.86,2022,8,August,Q3,26,Friday,23,0,Night,1,0,0,0,Missed Incident (False Negative),3,28704,Good (>4km),West
107,2022-04-27 14:05:00,10.31765923,78.09805608,RD-246,276,101,Truck,High,Rain,4352,Dry,No,Not Applicable,No,32.31,82.18,2022,4,April,Q2,27,Wednesday,14,0,Midday,0,0,0,0,Normal Flow (True Negative),3,27876,Good (>4km),South
108,2018-01-25 23:31:00,22.07119231,73.91021273,RD-279,198,32,Car,Low,Storm,6054,Slippery,No,Not Applicable,No,42.67,83.45,2018,1,January,Q1,25,Thursday,23,0,Night,0,0,0,0,Normal Flow (True Negative),1,6336,Good (>4km),West
109,2023-03-25 16:00:00,34.81264321,93.72092808,RD-401,344,45,Mixed,High,Fog,5705,Wet,No,Not Applicable,No,26.86,56.94,2023,3,March,Q1,25,Saturday,16,1,Midday,0,0,0,0,Normal Flow (True Negative),3,15480,Good (>4km),North
110,2021-01-06 22:32:00,27.87492779,92.89741687,RD-249,482,87,Truck,Low,Rain,1640,Dry,No,Not Applicable,No,22.31,57.56,2021,1,January,Q1,6,Wednesday,22,0,Night,0,0,0,0,Normal Flow (True Negative),1,41934,Moderate (1-4km),East
111,2023-06-23 06:42:00,30.68532748,72.90689049,RD-177,282,101,Truck,Medium,Storm,5068,Dry,No,Not Applicable,No,28.69,34.62,2023,6,June,Q2,23,Friday,6,0,Night,0,0,0,0,Normal Flow (True Negative),2,28482,Good (>4km),North
112,2022-11-06 19:15:00,24.83201233,90.05595681,RD-468,187,19,Bus,High,Fog,3708,Slippery,No,Not Applicable,No,24.84,70.25,2022,11,November,Q4,6,Sunday,19,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,3553,Moderate (1-4km),East
113,2018-06-21 05:35:00,33.99441042,78.55530597,RD-290,446,113,Bus,High,Fog,7362,Slippery,No,Not Applicable,No,47.89,79.28,2018,6,June,Q2,21,Thursday,5,0,Night,0,0,0,0,Normal Flow (True Negative),3,50398,Good (>4km),North
114,2023-08-23 04:20:00,12.25920947,87.89895853,RD-258,99,91,Bus,Medium,Fog,9478,Slippery,Yes,Fatal,No,44.24,44.68,2023,8,August,Q3,23,Wednesday,4,0,Night,1,0,1,1,Missed Incident (False Negative),2,9009,Good (>4km),South
115,2022-11-10 03:46:00,21.04379496,82.30767624,RD-165,279,97,Mixed,Medium,Snow,9471,Slippery,No,Not Applicable,Yes,39.0,55.28,2022,11,November,Q4,10,Thursday,3,0,Night,0,1,0,0,False Alarm (False Positive),2,27063,Good (>4km),Central
116,2022-10-10 17:43:00,25.3139638,81.6873891,RD-199,48,43,Bus,Very High,Snow,7087,Wet,No,Not Applicable,No,46.14,80.33,2022,10,October,Q4,10,Monday,17,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,2064,Good (>4km),Central
117,2021-10-09 07:04:00,33.33078491,93.55725956,RD-139,129,82,Bus,Medium,Rain,5206,Under Maintenance,No,Not Applicable,Yes,44.11,82.63,2021,10,October,Q4,9,Saturday,7,1,Morning Peak,0,1,0,0,False Alarm (False Positive),2,10578,Good (>4km),North
118,2020-02-13 07:23:00,16.93229712,86.4719637,RD-93,64,98,Mixed,Low,Rain,9092,Wet,No,Not Applicable,No,25.6,44.59,2020,2,February,Q1,13,Thursday,7,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,6272,Good (>4km),East
119,2019-06-22 11:49:00,8.032711355,74.83727034,RD-14,249,70,Bus,Low,Fog,4563,Wet,No,Not Applicable,No,46.78,63.03,2019,6,June,Q2,22,Saturday,11,1,Midday,0,0,0,0,Normal Flow (True Negative),1,17430,Good (>4km),South
120,2018-08-17 05:19:00,36.25800922,71.21200977,RD-164,274,81,Car,High,Storm,1112,Dry,No,Not Applicable,No,36.18,41.55,2018,8,August,Q3,17,Friday,5,0,Night,0,0,0,0,Normal Flow (True Negative),3,22194,Moderate (1-4km),North
121,2019-10-09 10:21:00,8.75334182,95.06879845,RD-306,200,108,Car,High,Rain,8017,Dry,No,Not Applicable,No,44.22,36.11,2019,10,October,Q4,9,Wednesday,10,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),3,21600,Good (>4km),South
122,2022-12-07 08:34:00,12.41863509,72.44819259,RD-113,292,32,Bike,Medium,Clear,9118,Dry,No,Not Applicable,Yes,46.88,84.67,2022,12,December,Q4,7,Wednesday,8,0,Morning Peak,0,1,0,0,False Alarm (False Positive),2,9344,Good (>4km),South
123,2021-01-09 14:42:00,20.23934355,89.28821769,RD-16,172,35,Car,Low,Clear,2523,Dry,No,Not Applicable,No,29.54,79.23,2021,1,January,Q1,9,Saturday,14,1,Midday,0,0,0,0,Normal Flow (True Negative),1,6020,Moderate (1-4km),East
124,2018-08-07 07:31:00,22.39472458,82.379636,RD-459,356,16,Mixed,Medium,Rain,2683,Dry,No,Not Applicable,Yes,23.3,75.6,2018,8,August,Q3,7,Tuesday,7,0,Morning Peak,0,1,0,0,False Alarm (False Positive),2,5696,Moderate (1-4km),Central
125,2019-02-19 01:17:00,32.19951277,72.0618961,RD-416,254,17,Bus,Medium,Storm,5811,Wet,Yes,Major,No,26.84,32.93,2019,2,February,Q1,19,Tuesday,1,0,Night,1,0,1,0,Missed Incident (False Negative),2,4318,Good (>4km),North
126,2021-08-23 11:06:00,20.98672055,90.52301262,RD-399,473,7,Bike,Low,Clear,6735,Slippery,No,Not Applicable,Yes,32.81,80.62,2021,8,August,Q3,23,Monday,11,0,Midday,0,1,0,0,False Alarm (False Positive),1,3311,Good (>4km),East
127,2022-01-17 10:36:00,23.87544496,94.23005155,RD-144,325,67,Truck,High,Fog,4272,Under Maintenance,No,Not Applicable,Yes,44.54,56.28,2022,1,January,Q1,17,Monday,10,0,Morning Peak,0,1,0,0,False Alarm (False Positive),3,21775,Good (>4km),East
128,2018-02-04 19:31:00,13.79999625,71.52369162,RD-30,223,33,Truck,High,Fog,8606,Wet,No,Not Applicable,No,45.82,50.54,2018,2,February,Q1,4,Sunday,19,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,7359,Good (>4km),South
129,2023-04-14 20:24:00,24.50560228,69.94557601,RD-415,295,119,Car,High,Snow,3900,Under Maintenance,No,Not Applicable,No,20.21,62.79,2023,4,April,Q2,14,Friday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,35105,Moderate (1-4km),West
130,2018-03-21 19:28:00,18.10312855,92.64564859,RD-242,99,68,Bike,High,Snow,2709,Under Maintenance,No,Not Applicable,Yes,35.32,35.48,2018,3,March,Q1,21,Wednesday,19,0,Evening Peak,0,1,0,0,False Alarm (False Positive),3,6732,Moderate (1-4km),East
131,2018-08-12 02:30:00,10.86323616,82.52764973,RD-272,368,98,Truck,Very High,Snow,559,Slippery,No,Not Applicable,No,32.52,75.4,2018,8,August,Q3,12,Sunday,2,1,Night,0,0,0,0,Normal Flow (True Negative),4,36064,Poor (<1km),South
132,2021-07-10 16:53:00,35.44742385,87.56152245,RD-184,389,80,Truck,Very High,Storm,4578,Under Maintenance,No,Not Applicable,No,26.66,64.95,2021,7,July,Q3,10,Saturday,16,1,Midday,0,0,0,0,Normal Flow (True Negative),4,31120,Good (>4km),North
133,2020-01-22 18:18:00,10.36884428,80.80292978,RD-393,176,89,Truck,High,Fog,5810,Slippery,No,Not Applicable,No,23.6,41.2,2020,1,January,Q1,22,Wednesday,18,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,15664,Good (>4km),South
134,2020-07-08 19:47:00,27.65848898,79.96041944,RD-300,189,70,Car,Low,Storm,8686,Wet,No,Not Applicable,No,30.13,41.29,2020,7,July,Q3,8,Wednesday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,13230,Good (>4km),Central
135,2021-09-14 12:37:00,34.33760143,76.69011492,RD-120,490,54,Car,Low,Clear,4658,Slippery,No,Not Applicable,No,48.29,41.05,2021,9,September,Q3,14,Tuesday,12,0,Midday,0,0,0,0,Normal Flow (True Negative),1,26460,Good (>4km),North
136,2023-09-02 02:35:00,13.19693497,84.32491652,RD-499,113,84,Bike,Medium,Fog,1030,Slippery,No,Not Applicable,No,29.7,33.42,2023,9,September,Q3,2,Saturday,2,1,Night,0,0,0,0,Normal Flow (True Negative),2,9492,Moderate (1-4km),South
137,2019-12-11 13:50:00,14.87641232,72.63442932,RD-82,67,100,Car,Very High,Snow,8883,Dry,No,Not Applicable,No,35.56,65.27,2019,12,December,Q4,11,Wednesday,13,0,Midday,0,0,0,0,Normal Flow (True Negative),4,6700,Good (>4km),South
138,2019-01-26 09:45:00,20.37449619,88.79969232,RD-52,330,96,Car,High,Snow,562,Dry,No,Not Applicable,No,41.09,80.42,2019,1,January,Q1,26,Saturday,9,1,Morning Peak,0,0,0,0,Normal Flow (True Negative),3,31680,Poor (<1km),East
139,2020-04-14 12:28:00,16.54078908,83.93346273,RD-127,213,77,Mixed,High,Clear,2938,Slippery,No,Not Applicable,No,30.91,31.05,2020,4,April,Q2,14,Tuesday,12,0,Midday,0,0,0,0,Normal Flow (True Negative),3,16401,Moderate (1-4km),Central
140,2018-11-18 12:49:00,30.01196105,92.57810454,RD-337,135,21,Car,Low,Fog,279,Slippery,No,Not Applicable,No,49.15,32.94,2018,11,November,Q4,18,Sunday,12,1,Midday,0,0,0,0,Normal Flow (True Negative),1,2835,Poor (<1km),North
141,2022-12-05 04:33:00,17.80644789,94.70940921,RD-124,474,60,Bike,Medium,Storm,1464,Under Maintenance,No,Not Applicable,No,48.87,64.37,2022,12,December,Q4,5,Monday,4,0,Night,0,0,0,0,Normal Flow (True Negative),2,28440,Moderate (1-4km),East
142,2022-11-30 05:17:00,36.58923067,94.11701615,RD-137,354,118,Car,Low,Storm,4686,Under Maintenance,No,Not Applicable,No,27.55,79.17,2022,11,November,Q4,30,Wednesday,5,0,Night,0,0,0,0,Normal Flow (True Negative),1,41772,Good (>4km),North
143,2019-06-23 15:54:00,32.90482974,85.43569652,RD-274,166,87,Car,Very High,Clear,7528,Slippery,No,Not Applicable,No,34.92,49.6,2019,6,June,Q2,23,Sunday,15,1,Midday,0,0,0,0,Normal Flow (True Negative),4,14442,Good (>4km),North
144,2018-05-29 20:12:00,33.96497988,77.24329485,RD-418,451,11,Mixed,Low,Fog,9995,Under Maintenance,No,Not Applicable,Yes,29.03,50.98,2018,5,May,Q2,29,Tuesday,20,0,Evening Peak,0,1,0,0,False Alarm (False Positive),1,4961,Good (>4km),North
145,2023-05-28 07:01:00,9.846264273,78.35791959,RD-406,264,40,Bike,High,Storm,5962,Wet,No,Not Applicable,Yes,28.55,65.78,2023,5,May,Q2,28,Sunday,7,1,Morning Peak,0,1,0,0,False Alarm (False Positive),3,10560,Good (>4km),South
146,2018-11-27 00:19:00,13.11294532,86.92354586,RD-470,435,44,Truck,Low,Snow,3056,Under Maintenance,No,Not Applicable,No,21.11,46.45,2018,11,November,Q4,27,Tuesday,0,0,Night,0,0,0,0,Normal Flow (True Negative),1,19140,Moderate (1-4km),South
147,2021-04-28 13:25:00,12.9116838,88.64704593,RD-378,37,5,Mixed,Low,Snow,2850,Under Maintenance,No,Not Applicable,No,38.29,31.6,2021,4,April,Q2,28,Wednesday,13,0,Midday,0,0,0,0,Normal Flow (True Negative),1,185,Moderate (1-4km),South
148,2018-05-25 21:46:00,27.4869748,72.67728052,RD-29,220,46,Car,High,Storm,8257,Slippery,No,Not Applicable,No,35.08,74.11,2018,5,May,Q2,25,Friday,21,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,10120,Good (>4km),West
149,2020-07-08 11:45:00,8.345429851,96.94053076,RD-392,498,40,Bus,Very High,Fog,7629,Under Maintenance,No,Not Applicable,No,21.54,67.54,2020,7,July,Q3,8,Wednesday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),4,19920,Good (>4km),South
150,2021-08-02 16:27:00,31.3863598,71.11758987,RD-486,275,117,Mixed,Very High,Storm,2181,Slippery,No,Not Applicable,No,28.36,64.85,2021,8,August,Q3,2,Monday,16,0,Midday,0,0,0,0,Normal Flow (True Negative),4,32175,Moderate (1-4km),North
151,2019-11-05 19:42:00,23.86433453,85.60567488,RD-113,276,43,Mixed,Very High,Clear,9725,Dry,No,Not Applicable,Yes,47.25,74.5,2019,11,November,Q4,5,Tuesday,19,0,Evening Peak,0,1,0,0,False Alarm (False Positive),4,11868,Good (>4km),East
152,2019-01-30 02:23:00,24.42307792,83.39968713,RD-295,467,5,Bike,Very High,Fog,9366,Under Maintenance,No,Not Applicable,No,27.19,70.51,2019,1,January,Q1,30,Wednesday,2,0,Night,0,0,0,0,Normal Flow (True Negative),4,2335,Good (>4km),Central
153,2019-09-16 16:31:00,23.58275624,85.13865716,RD-434,263,116,Truck,High,Storm,8288,Slippery,No,Not Applicable,No,24.35,42.35,2019,9,September,Q3,16,Monday,16,0,Midday,0,0,0,0,Normal Flow (True Negative),3,30508,Good (>4km),East
154,2023-09-24 12:37:00,23.5250308,83.47918104,RD-409,197,92,Truck,Very High,Snow,9058,Slippery,No,Not Applicable,No,34.68,51.15,2023,9,September,Q3,24,Sunday,12,1,Midday,0,0,0,0,Normal Flow (True Negative),4,18124,Good (>4km),Central
155,2018-09-18 12:49:00,13.73869616,69.67939356,RD-199,39,67,Truck,High,Fog,7347,Under Maintenance,No,Not Applicable,No,49.57,37.57,2018,9,September,Q3,18,Tuesday,12,0,Midday,0,0,0,0,Normal Flow (True Negative),3,2613,Good (>4km),South
156,2021-05-13 19:45:00,16.21221193,96.88183715,RD-182,314,78,Mixed,High,Rain,3028,Dry,No,Not Applicable,No,27.26,37.79,2021,5,May,Q2,13,Thursday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,24492,Moderate (1-4km),East
157,2018-04-09 16:12:00,22.14090628,96.45703419,RD-479,464,79,Bus,Low,Fog,8091,Slippery,No,Not Applicable,No,40.16,70.57,2018,4,April,Q2,9,Monday,16,0,Midday,0,0,0,0,Normal Flow (True Negative),1,36656,Good (>4km),East
158,2018-06-29 23:52:00,27.65749043,83.20620645,RD-430,462,106,Bike,Low,Snow,2892,Slippery,No,Not Applicable,No,42.85,81.52,2018,6,June,Q2,29,Friday,23,0,Night,0,0,0,0,Normal Flow (True Negative),1,48972,Moderate (1-4km),Central
159,2019-03-27 03:14:00,15.88665904,74.04211802,RD-433,197,90,Bus,High,Fog,3245,Under Maintenance,No,Not Applicable,No,27.13,87.76,2019,3,March,Q1,27,Wednesday,3,0,Night,0,0,0,0,Normal Flow (True Negative),3,17730,Moderate (1-4km),South
160,2023-05-28 01:25:00,31.37791282,73.30532059,RD-89,293,60,Truck,Low,Clear,8718,Wet,Yes,Minor,No,41.85,67.7,2023,5,May,Q2,28,Sunday,1,1,Night,1,0,0,0,Missed Incident (False Negative),1,17580,Good (>4km),North
161,2022-01-02 04:52:00,31.50720187,69.65440743,RD-91,285,35,Mixed,Low,Snow,5889,Slippery,No,Not Applicable,No,31.03,41.05,2022,1,January,Q1,2,Sunday,4,1,Night,0,0,0,0,Normal Flow (True Negative),1,9975,Good (>4km),North
162,2018-08-14 10:13:00,15.94250281,85.7439097,RD-122,489,5,Truck,Medium,Snow,8332,Under Maintenance,No,Not Applicable,Yes,38.97,36.34,2018,8,August,Q3,14,Tuesday,10,0,Morning Peak,0,1,0,0,False Alarm (False Positive),2,2445,Good (>4km),South
163,2018-09-05 02:34:00,24.24187574,81.86885996,RD-304,196,45,Bus,Medium,Clear,6892,Under Maintenance,No,Not Applicable,No,39.01,78.77,2018,9,September,Q3,5,Wednesday,2,0,Night,0,0,0,0,Normal Flow (True Negative),2,8820,Good (>4km),Central
164,2022-04-22 20:17:00,18.11876278,80.07304173,RD-163,405,15,Truck,Medium,Rain,7076,Dry,No,Not Applicable,No,36.07,64.73,2022,4,April,Q2,22,Friday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,6075,Good (>4km),Central
165,2022-02-24 18:25:00,13.52988633,83.23118689,RD-413,142,10,Car,Very High,Fog,5553,Slippery,No,Not Applicable,No,22.71,67.1,2022,2,February,Q1,24,Thursday,18,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,1420,Good (>4km),South
166,2022-01-30 14:41:00,31.37399872,93.31273488,RD-378,39,55,Bike,Low,Clear,4930,Slippery,No,Not Applicable,No,45.06,76.89,2022,1,January,Q1,30,Sunday,14,1,Midday,0,0,0,0,Normal Flow (True Negative),1,2145,Good (>4km),North
167,2022-02-11 20:41:00,36.75295533,70.05084089,RD-358,170,68,Bus,Very High,Fog,1653,Slippery,No,Not Applicable,No,29.62,72.2,2022,2,February,Q1,11,Friday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,11560,Moderate (1-4km),North
168,2021-04-10 03:46:00,24.40585617,83.77858876,RD-184,147,113,Car,High,Fog,9142,Under Maintenance,No,Not Applicable,No,25.6,80.07,2021,4,April,Q2,10,Saturday,3,1,Night,0,0,0,0,Normal Flow (True Negative),3,16611,Good (>4km),Central
169,2022-02-24 18:07:00,34.50445444,88.32948995,RD-468,432,85,Truck,Very High,Rain,7878,Slippery,No,Not Applicable,No,21.22,33.37,2022,2,February,Q1,24,Thursday,18,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,36720,Good (>4km),North
170,2023-02-15 17:44:00,26.62289542,96.14997567,RD-303,356,82,Bike,Low,Fog,4369,Dry,No,Not Applicable,No,37.73,74.85,2023,2,February,Q1,15,Wednesday,17,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,29192,Good (>4km),East
171,2018-10-20 16:17:00,24.40598735,89.45107245,RD-15,341,100,Bike,Medium,Clear,9087,Dry,No,Not Applicable,No,40.33,81.05,2018,10,October,Q4,20,Saturday,16,1,Midday,0,0,0,0,Normal Flow (True Negative),2,34100,Good (>4km),East
172,2022-07-15 19:01:00,21.92420152,83.89532175,RD-361,75,24,Bike,Very High,Fog,5169,Slippery,No,Not Applicable,No,20.5,47.17,2022,7,July,Q3,15,Friday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,1800,Good (>4km),Central
173,2018-11-18 12:35:00,14.83573403,90.23629293,RD-359,231,8,Mixed,Low,Fog,3893,Slippery,No,Not Applicable,Yes,35.36,68.43,2018,11,November,Q4,18,Sunday,12,1,Midday,0,1,0,0,False Alarm (False Positive),1,1848,Moderate (1-4km),South
174,2023-03-15 09:45:00,10.44340287,96.91468859,RD-181,197,43,Bike,Medium,Rain,8230,Under Maintenance,No,Not Applicable,Yes,26.79,48.85,2023,3,March,Q1,15,Wednesday,9,0,Morning Peak,0,1,0,0,False Alarm (False Positive),2,8471,Good (>4km),South
175,2023-09-21 10:16:00,20.82774162,93.77329633,RD-486,434,51,Car,High,Fog,9643,Dry,No,Not Applicable,No,39.36,87.48,2023,9,September,Q3,21,Thursday,10,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),3,22134,Good (>4km),East
176,2023-10-27 02:32:00,24.27798749,70.58379218,RD-291,462,26,Bus,High,Snow,7477,Wet,No,Not Applicable,No,25.23,32.01,2023,10,October,Q4,27,Friday,2,0,Night,0,0,0,0,Normal Flow (True Negative),3,12012,Good (>4km),West
177,2021-04-27 05:51:00,22.77403997,84.67001056,RD-289,46,97,Car,High,Storm,9677,Slippery,No,Not Applicable,No,40.73,64.79,2021,4,April,Q2,27,Tuesday,5,0,Night,0,0,0,0,Normal Flow (True Negative),3,4462,Good (>4km),Central
178,2018-08-07 18:38:00,28.17154843,90.80775052,RD-73,215,46,Truck,Very High,Snow,3222,Slippery,No,Not Applicable,No,31.6,39.99,2018,8,August,Q3,7,Tuesday,18,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,9890,Moderate (1-4km),North
179,2023-01-16 11:06:00,13.57086472,87.48438899,RD-289,380,105,Mixed,High,Rain,3359,Under Maintenance,No,Not Applicable,No,48.1,72.73,2023,1,January,Q1,16,Monday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),3,39900,Moderate (1-4km),South
180,2021-03-27 14:10:00,18.27188639,80.09206802,RD-486,483,81,Mixed,Very High,Fog,1232,Dry,No,Not Applicable,No,24.13,40.55,2021,3,March,Q1,27,Saturday,14,1,Midday,0,0,0,0,Normal Flow (True Negative),4,39123,Moderate (1-4km),Central
181,2019-12-12 03:08:00,20.05145087,77.35088686,RD-97,379,83,Truck,Very High,Clear,4360,Slippery,No,Not Applicable,No,30.23,44.12,2019,12,December,Q4,12,Thursday,3,0,Night,0,0,0,0,Normal Flow (True Negative),4,31457,Good (>4km),Central
182,2020-05-15 23:35:00,13.40917586,86.1831431,RD-429,401,39,Bus,Very High,Fog,5113,Under Maintenance,No,Not Applicable,No,23.4,59.66,2020,5,May,Q2,15,Friday,23,0,Night,0,0,0,0,Normal Flow (True Negative),4,15639,Good (>4km),South
183,2022-10-28 13:42:00,34.2874622,79.95869305,RD-415,488,29,Mixed,Very High,Fog,6742,Slippery,Yes,Major,No,47.74,84.89,2022,10,October,Q4,28,Friday,13,0,Midday,1,0,1,0,Missed Incident (False Negative),4,14152,Good (>4km),North
184,2018-05-19 15:38:00,27.76383226,79.36792843,RD-452,66,119,Truck,Medium,Rain,1025,Under Maintenance,Yes,Major,No,46.32,42.7,2018,5,May,Q2,19,Saturday,15,1,Midday,1,0,1,0,Missed Incident (False Negative),2,7854,Moderate (1-4km),Central
185,2023-06-23 18:59:00,10.66400804,92.26551297,RD-497,76,7,Truck,Medium,Fog,5014,Under Maintenance,No,Not Applicable,Yes,27.74,38.65,2023,6,June,Q2,23,Friday,18,0,Evening Peak,0,1,0,0,False Alarm (False Positive),2,532,Good (>4km),South
186,2023-11-13 23:31:00,28.67114316,77.15400727,RD-253,37,55,Truck,Very High,Clear,1218,Under Maintenance,No,Not Applicable,No,39.8,75.54,2023,11,November,Q4,13,Monday,23,0,Night,0,0,0,0,Normal Flow (True Negative),4,2035,Moderate (1-4km),North
187,2018-05-27 10:28:00,23.88584057,86.70279417,RD-278,151,16,Truck,Medium,Clear,3598,Slippery,No,Not Applicable,Yes,44.52,60.04,2018,5,May,Q2,27,Sunday,10,1,Morning Peak,0,1,0,0,False Alarm (False Positive),2,2416,Moderate (1-4km),East
188,2021-07-27 20:30:00,23.19427354,93.3295697,RD-159,148,18,Bike,Low,Storm,6645,Slippery,No,Not Applicable,No,36.66,84.71,2021,7,July,Q3,27,Tuesday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,2664,Good (>4km),East
189,2020-05-25 11:08:00,36.70378748,86.0313855,RD-90,422,44,Bus,Medium,Storm,546,Dry,No,Not Applicable,Yes,35.89,38.8,2020,5,May,Q2,25,Monday,11,0,Midday,0,1,0,0,False Alarm (False Positive),2,18568,Poor (<1km),North
190,2023-05-06 17:10:00,25.92782381,82.2908338,RD-252,241,36,Truck,High,Fog,1105,Slippery,Yes,Major,No,27.26,68.76,2023,5,May,Q2,6,Saturday,17,1,Evening Peak,1,0,1,0,Missed Incident (False Negative),3,8676,Moderate (1-4km),Central
191,2019-06-22 12:43:00,34.0051176,69.02377842,RD-20,447,54,Bike,Very High,Clear,3879,Wet,No,Not Applicable,Yes,22.79,43.97,2019,6,June,Q2,22,Saturday,12,1,Midday,0,1,0,0,False Alarm (False Positive),4,24138,Moderate (1-4km),North
192,2018-06-12 20:12:00,34.49291926,87.76560408,RD-47,469,72,Bike,Medium,Fog,6892,Dry,No,Not Applicable,No,46.92,39.41,2018,6,June,Q2,12,Tuesday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,33768,Good (>4km),North
193,2021-02-23 21:18:00,10.94114032,96.92825479,RD-29,116,33,Car,Medium,Snow,6653,Under Maintenance,No,Not Applicable,Yes,47.01,71.01,2021,2,February,Q1,23,Tuesday,21,0,Evening Peak,0,1,0,0,False Alarm (False Positive),2,3828,Good (>4km),South
194,2020-08-23 23:56:00,8.242505435,91.44448605,RD-120,146,35,Truck,Very High,Rain,939,Dry,No,Not Applicable,Yes,38.99,65.62,2020,8,August,Q3,23,Sunday,23,1,Night,0,1,0,0,False Alarm (False Positive),4,5110,Poor (<1km),South
